Name:	osh_eval.stripp
Umask:	0002
State:	S (sleeping)
Tgid:	32609
Ngid:	0
Pid:	32609
PPid:	32579
TracerPid:	0
Uid:	1000	1000	1000	1000
Gid:	1000	1000	1000	1000
FDSize:	64
Groups:	4 24 27 30 46 116 126 1000 
NStgid:	32609
NSpid:	32609
NSpgid:	15762
NSsid:	11022
VmPeak:	   15448 kB
VmSize:	   15448 kB
VmLck:	       0 kB
VmPin:	       0 kB
VmHWM:	    4048 kB
VmRSS:	    4048 kB
RssAnon:	     312 kB
RssFile:	    3736 kB
RssShmem:	       0 kB
VmData:	     552 kB
VmStk:	     132 kB
VmExe:	    1124 kB
VmLib:	    5368 kB
VmPTE:	      76 kB
VmSwap:	       0 kB
HugetlbPages:	       0 kB
CoreDumping:	0
THP_enabled:	1
Threads:	1
SigQ:	1/62684
SigPnd:	0000000000000000
ShdPnd:	0000000000000000
SigBlk:	0000000000000000
SigIgn:	0000000000000000
SigCgt:	0000000000000000
CapInh:	0000000000000000
CapPrm:	0000000000000000
CapEff:	0000000000000000
CapBnd:	0000003fffffffff
CapAmb:	0000000000000000
NoNewPrivs:	0
Seccomp:	0
Speculation_Store_Bypass:	thread vulnerable
Cpus_allowed:	fff
Cpus_allowed_list:	0-11
Mems_allowed:	00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000001
Mems_allowed_list:	0
voluntary_ctxt_switches:	2
nonvoluntary_ctxt_switches:	0
ALIVE
